Date,Close
29/11/2019,62.84941482543945
2/12/2019,62.811058044433594
3/12/2019,62.773101806640625
4/12/2019,62.73554992675781
5/12/2019,62.69840621948242
6/12/2019,62.661651611328125
9/12/2019,62.62528991699219
10/12/2019,62.58931350708008
11/12/2019,62.55372619628906
12/12/2019,62.51850891113281
13/12/2019,62.483673095703125
16/12/2019,62.44919967651367
17/12/2019,62.41508865356445
18/12/2019,62.381343841552734
19/12/2019,62.347957611083984
20/12/2019,62.314918518066406
23/12/2019,62.282230377197266
24/12/2019,62.2498893737793
26/12/2019,62.21788787841797
27/12/2019,62.18621826171875
30/12/2019,62.154884338378906
31/12/2019,62.12388229370117
2/01/2020,62.093204498291016
3/01/2020,62.06284713745117
6/01/2020,62.03281021118164
7/01/2020,62.00308609008789
8/01/2020,61.97366714477539
9/01/2020,61.94456481933594
10/01/2020,61.91576385498047
13/01/2020,61.887264251708984
14/01/2020,61.85906219482422
15/01/2020,61.831146240234375
16/01/2020,61.803531646728516
17/01/2020,61.77619934082031
21/01/2020,61.74915313720703
22/01/2020,61.72238540649414
23/01/2020,61.695899963378906
24/01/2020,61.66968536376953
27/01/2020,61.64374542236328
28/01/2020,61.618072509765625
29/01/2020,61.5926628112793
30/01/2020,61.56752395629883
31/01/2020,61.54263687133789
3/02/2020,61.518009185791016
4/02/2020,61.4936408996582
5/02/2020,61.469520568847656
6/02/2020,61.445648193359375
7/02/2020,61.42202377319336
10/02/2020,61.39863967895508
11/02/2020,61.3754997253418
12/02/2020,61.352596282958984
13/02/2020,61.329933166503906
14/02/2020,61.3074951171875
18/02/2020,61.2852897644043
19/02/2020,61.263309478759766
20/02/2020,61.24156188964844
21/02/2020,61.220035552978516
24/02/2020,61.19873046875
25/02/2020,61.17763900756836
26/02/2020,61.15676498413086
27/02/2020,61.1361083984375
28/02/2020,61.115657806396484
2/03/2020,61.095420837402344
3/03/2020,61.07538604736328
4/03/2020,61.05555725097656
5/03/2020,61.03593444824219
6/03/2020,61.01650619506836
9/03/2020,60.997283935546875
10/03/2020,60.97824478149414
11/03/2020,60.95941162109375
12/03/2020,60.940765380859375
13/03/2020,60.922306060791016
16/03/2020,60.9040412902832
17/03/2020,60.88595199584961
18/03/2020,60.86805725097656
19/03/2020,60.850337982177734
20/03/2020,60.83280563354492
23/03/2020,60.8154411315918
24/03/2020,60.798255920410156
25/03/2020,60.78125
26/03/2020,60.76441192626953
27/03/2020,60.74774169921875
30/03/2020,60.73124694824219
31/03/2020,60.71491622924805
1/04/2020,60.69874954223633
2/04/2020,60.68274688720703
3/04/2020,60.666908264160156
6/04/2020,60.65122604370117
7/04/2020,60.635704040527344
8/04/2020,60.620338439941406
9/04/2020,60.605125427246094
13/04/2020,60.59007263183594
14/04/2020,60.57516098022461
15/04/2020,60.56040573120117
16/04/2020,60.54579544067383
17/04/2020,60.53133773803711
20/04/2020,60.51702117919922
21/04/2020,60.50285720825195
22/04/2020,60.48882293701172
23/04/2020,60.474937438964844
24/04/2020,60.46118927001953
27/04/2020,60.44758224487305
28/04/2020,60.434104919433594
29/04/2020,60.42076873779297
30/04/2020,60.40756607055664
1/05/2020,60.39449691772461
4/05/2020,60.38155746459961
5/05/2020,60.36874008178711
6/05/2020,60.35606384277344
7/05/2020,60.343505859375
8/05/2020,60.331077575683594
11/05/2020,60.31877517700195
12/05/2020,60.30659103393555
13/05/2020,60.294532775878906
14/05/2020,60.2825927734375
15/05/2020,60.270774841308594
18/05/2020,60.259071350097656
19/05/2020,60.24748611450195
20/05/2020,60.236019134521484
21/05/2020,60.22466278076172
22/05/2020,60.21342086791992
26/05/2020,60.202293395996094
27/05/2020,60.1912727355957
28/05/2020,60.18036651611328
29/05/2020,60.16956329345703
